tweet;label
Maaf ... saya mau tanya.. knpa loginnya susah ya Udah d coba berkali2 tetep gak bisa.. knpa ya Mohon tanggapannya;0
Mohon maaf sebelumnya... Saya mau tanya banyak disekitar masyarakat terutama tetangga saya ada perubahan berbayar kelas 3 sekarang menjadi BPJS dari pemerintahan secara otomatis, apakah ada perubahan dari perorangan apa diajukan dari pemerintan? Mohon penjelasannya... ?;0
"Tolong untuk server aplikasi mobile JKN diperbaiki ,biar tidak lemot seperti saat ini... Sinyal full koneksi lancar tapi ketika untuk membuka aplikasi dan data lainnya loadingnya lama sekali ,sampai muncul notifikasi ""transaksi belum dapat diproses ,silahkan coba beberapa saat lagi""...";0
Setelah diperbarui aplikasi ini saya jadi tidak bisa login! Disuruh masukin captcha tapi selalu error. Gimana sih ini, nyesel saya ngeupdatenya. Terus klo bisa jgn update terus menerus ya, jadi setiap setelah diupdate pas dibuka aplikasi nya harus kembali login;0
Negara kita lagi darurat kesehatan...tapi layanan kesehetan ini malah ribet.apk nya ga bisa di akses...layanan bpjs di daerah tidak menerima layanan langsung...makin parah manajement bpjs/JKN dinegara kita..gak membantu sama sekali;0
Sya kecewa banget dengan sistem mobile jkn ini..tanpa ada komfirmasi faskes di pindah ke tempat semau nya dia..sya komfirmasi ke pihak bpjs ktanya di sistem berhasil di pindah..klo pun di klik harus nya komfirmasi dulu ke mana mau di pindah jngan se enak nya.mending klo satu kota ini mlh ke luar pro...Ulasan LengkapSya kecewa banget dengan sistem mobile jkn ini..tanpa ada komfirmasi faskes di pindah ke tempat semau nya dia..sya komfirmasi ke pihak bpjs ktanya di sistem berhasil di pindah..klo pun di klik harus nya komfirmasi dulu ke mana mau di pindah jngan se enak nya.mending klo satu kota ini mlh ke luar propinsi..;0
Aplikasi sampah. Pengelola ga siap dengan sistem aplikasi. Seperti tidak propesional. Sangat ribet, tidak jelas, tidak simple, menyusahkan masyarakat, kenapa kalo daftar hanya tersedia autodebet? Sekelas BUMM dalam mengelola sistem aplikasi buruk;0
Kemarin kode captcha sekarang eror.. Gimna mau pake? Ke kantor disuruh pulang buat online giliran mau online apk nya busuk.. Bukannya meringankan tp malah tambah bikin pusing... Mau segera dipake nih buat lahiran tolong dong dibenerin lg!;0
Gimana kok malah ga bisa dibuka,,,, pasword sm email sdh benar tiba2 ga bs masuk🤣 Transaksi belum bisa di proses 🤣gak jelas makin kesini;0
"Kenapa daftar online selalu tidak bisa???????? ""Tidak ada data keluarga yang belum di daftarkan. Gunakan nik lainnya. "" Minta update, tapi gagal terus!!!! Mau mu apa toh??? 😤";0
Sekarang berobat daftarnya di suruh online tp tiap mau daftar gak bisa terus udah coba ganti kartu tetep aja sama, mau berobat aja di persulit;0
Mohon pembaharuan aplikasi tidak terlalu sering karena setelah diperbaharui harus mengisi nomor BPJS dan tentunya password...terima kasih;0
Kenapa setiap update harus login ulang? Repot ketika mau periksa harus update terus login. Ah pokoknya repot.;0
Parah terlalu sering update, br seminggu sudah update terus. Makin tidak jelas, mungkin BPJS menyiasati dpt tambahan uang dari update aplikasi. Tp bikin penuh memori HP dgn sistem yang tidak jelas.;0
paraaaah mau daftar aja di pingpong kesana kemari..di kantor bpjs suruh daftar online..di aplikasi ini suruh datang ke kantor terdekat...;0
Klw daftar nya...melalui online..... Kartu bpjs nya gimana cerita nya??? Mohon penjelasan ny???;0
Setiap mau buka aplikasi mobile JKN selalu minta di update, update update update dan update terus, kalo gak ada paket terpaksa gak bisa di buka, sementara kita perlu mau liat cacatan pembayaran BPJS nya..mau di hapus sementara aplikasi ini penting gak di hapus minta di update terus.;0
Mobile jkn saya telah di aktifkan oleh orang lain.. saya sudah konfirmasi ke kantor BPJS untuk di rubah ke yg benar tapi gak bisa juga.. bagaimana trus...kantor bpjs nya aja gak bisa ngrubah.. padahal mereka yang punya program/Aplikasi... Katanya IT nya saja juga gak tau... Tolong solusinya donk;0
Aplikasinya eror Tidak bisa mengubah kelas rawat !!!!! Email dan pasword udh bner malah di bilang salah. Ini aplikasi ny knp sih? Tolong di perbaiki!!!!!!! Iuran nya aja yg naik, pelayan nya jeblok !!;0
Sebenarnya aplikasi ini sangat membantu, informasi yang disajikan pun lengkap dan detail. Hanya saja transisi antar menunya sangat lambat & berat, bahkan untuk smartphone dengan RAM 3GB ke atas sekalipun! Mohon diperbaiki lagi kinerja aplikasinya;0
Selamat sore, mohon izin sebelumnya. Kenapa setelah di update malah tidak bisa dipakai aplikasinya, developer nya bercanda atau main-main dalam penyediaan aplikasi ini. Kemudian saran untuk setelah update jangan pakai acara log in ulang, bikin repot saja. Aplikasi online shop saja bisa mudah dijalan...Ulasan LengkapSelamat sore, mohon izin sebelumnya. Kenapa setelah di update malah tidak bisa dipakai aplikasinya, developer nya bercanda atau main-main dalam penyediaan aplikasi ini. Kemudian saran untuk setelah update jangan pakai acara log in ulang, bikin repot saja. Aplikasi online shop saja bisa mudah dijalankan dan tidak repot log in ulang setelah update.;0
"Bentar"" update.. kasian yg mw bayar. Harus setiap bulan update terus. Dan saya kecewa dan sedih. Terhadap pelayanannya. Seperti berbeda diagnosa untuk pasien bpjs or tidak, kenapa bisa begitu?? Saya rutin membayar tiap bulan. Kenapa bisa mama saya sakit, bisa beda diagnosa. Jadinya membuat beda obat...Ulasan LengkapBentar"" update.. kasian yg mw bayar. Harus setiap bulan update terus. Dan saya kecewa dan sedih. Terhadap pelayanannya. Seperti berbeda diagnosa untuk pasien bpjs or tidak, kenapa bisa begitu?? Saya rutin membayar tiap bulan. Kenapa bisa mama saya sakit, bisa beda diagnosa. Jadinya membuat beda obat! Untuk pemeriksaan saya membayar mandiri tidak memakai bpjs. Tapi setiap bulan masih bayar bpjs. Tolong di benahi. Terima kasih";0
payah nih apk masa abis di update ga bisa bisa buat login si tolong diperbaiki dong vitur masukkan nomor kartu bpjs dan password ga bisa di klik sama sekali cuma vitur captca yg bisa di klik;0
saya kecewa sama pelayanan RS,saya kelas 2 mandiri.tapi saya di tempatkan di kamar kelas 3 gratis(pemerintah).alasannya kamar penuh.habis itu tidak ada konfirmasi lagi.tujuan kami bikin kelas 2 mandiri untuk kenyamanan keluarga ketika berobat atau di rawat.udah gitu sekarang udah naik 2 x lipat lagi...Ulasan Lengkapsaya kecewa sama pelayanan RS,saya kelas 2 mandiri.tapi saya di tempatkan di kamar kelas 3 gratis(pemerintah).alasannya kamar penuh.habis itu tidak ada konfirmasi lagi.tujuan kami bikin kelas 2 mandiri untuk kenyamanan keluarga ketika berobat atau di rawat.udah gitu sekarang udah naik 2 x lipat lagi bayarnya.tapi kalo seperti ini apa beda nya kelas 2 mandiri dengan kelas 3 gratis??;0
Kapan diturunkan tarif BPJS kesehatan? Keputusan MA tarif kembali semula. Tagihan direvisi sesuai tarif sebelum naik!!! Ini lagi wabah Korona, masih sempat juga meras rakyat!!!;0
Aplikasi error.. kenapa jadi gak bisa login? padahal sebelum aplikasi ini diupdate saya bisa login. Tolong perbaiki;0
Ampun dah, ini dari jam 8.30 smp skrang blm bisa di akses untuk cek kartu, mohon pelayanan onlinenya diperbaiki...,;0
Aplikasinya tolong di perbaiki dong , tidak membantu sama sekali, percuma ada aplikasi tapi giliran mau daftar transaksi tidak dapat di proses Gimana sih??????????????????;0
kartu bpjs belum bisa di ambil karena kantor pelayanan publik semuanya tutup semenjak ada corona,tapi pake mobile JKN tinggal nunjukin ID ke Admin kliniknya langsung bisa berobat;0
udh msuk email tdk bisa, hrs login trs tetep g bisa msuk... hrs update dulu kl mau msuk, itupun susah.. tolong d benahi spy mudah d akses tnpa ribet,,;0
Setiap akan login pasti tidak bisa, sudah diupdate juga tetap tidak bisa.... Sangat sulit sekali digunakan.;0
Bener ga ngerti ini aplikasi ko ga bisa bisa daftar mobile jkn, ini layanan tidak berpungsi.. Ga maksut saya perunjuk di brosur tidak sama di dalam aplikasi;0
Sangat buruk, kenapa login saya selalu di tolak dan salah. Sedangkan semua data saya benar. Kenapa ?;0
Mohon operator atau CS supaya diperiksa dgn baik aplikasi ini. Saya mau cek informasi dan saat login diminta update, tapi ya di update kok gk bisa malah loading dan sedang menunggu. Mohon segera diperbaiki;0
Kenapa saya mau pindah faskes tidak bisa, saat mau memilih faskes, selalu aplikasinya out. tolong penjelasannya.;0
Habis di update mau login captcha nya tidak tersedia gimana caranya biar bisa login coba ? Anak saya sakit mas ini gimana ?;0
payment via M-banking / E-Banking, harusnya gk perlu nunggu waktu sampai 2x24 jam, dari status diterima bank ke dikirimkan bpjs menjadi lunas. karena bila ada situasi & kondisi darurat bisa segera aktif & bisa digunakan, karena r.s / klinik gk mau tau bahwa kita udah bayar, tapi bank belum menyetork...Ulasan Lengkappayment via M-banking / E-Banking, harusnya gk perlu nunggu waktu sampai 2x24 jam, dari status diterima bank ke dikirimkan bpjs menjadi lunas. karena bila ada situasi & kondisi darurat bisa segera aktif & bisa digunakan, karena r.s / klinik gk mau tau bahwa kita udah bayar, tapi bank belum menyetorkan iuran wajib bulanan & dianggap tidak aktif. seharusnya kalian, developer itu tau bandwidthnya besarkan, ditambah klo perlu, loading nya lama sekali, mana tiap kali update selalu re-login;0
Hey. Kenapa anda minta update mulu ya. Tiap saya mau bayar bpjs (yg harganya sudah naik). masih saja dipersulit aplikasi ini (jika tidak diupdate tidak bisa dibuka). Tolong jangan keseringan update. Terimakasih.;0
"Aplikasinya bagus sebenarnya, tapi sayang lambat banget operasinya. Tiap buka satu menu, loading sangaat lama, muter2 aja. Abis itu muncul keterangannya ""transaksi tidak dapat diproses bla bla bla"" .. padahal sinyal internet udah bagus, dan gak ada masalah saat buka aplikasi yang lain (mobile bankin...Ulasan LengkapAplikasinya bagus sebenarnya, tapi sayang lambat banget operasinya. Tiap buka satu menu, loading sangaat lama, muter2 aja. Abis itu muncul keterangannya ""transaksi tidak dapat diproses bla bla bla"" .. padahal sinyal internet udah bagus, dan gak ada masalah saat buka aplikasi yang lain (mobile banking, medsos, dll) .. kenapa yaa?? Apa programnya terlalu berat??";0
Siang. Saya lupa sandi m-jkn. Saya coba sudah 1 Minggu pakai fitur lupa password. Tapi sampe hari ini belum juga ada email masuk ke email saya. Terus saya coba daftar pakai id ortu saya, selalu silahkan coba beberapa saat lagi. Sudah 1 Minggu terus begitu. Tolong dibantu;0
Minta update tapi setelah diupdate tidak bisa login, sampai ganti password tetap gak bisa login. Bikin repot saja. Bagaimana bisa direksi BPJS bergaji tinggi tapi pelayanan nol, soal update aplikasi saja ribet sekali. Baca ulasan tentang aplikasi ini banyak yang minus. Kalian niat membantu kami ngga...Ulasan LengkapMinta update tapi setelah diupdate tidak bisa login, sampai ganti password tetap gak bisa login. Bikin repot saja. Bagaimana bisa direksi BPJS bergaji tinggi tapi pelayanan nol, soal update aplikasi saja ribet sekali. Baca ulasan tentang aplikasi ini banyak yang minus. Kalian niat membantu kami nggak? Atau hanya mau uang kami saja? Tolong dibetulkan, persoalan ini sangat mengganggu dan buang2 waktu. Kalau nggak niat mending BPJS dibubarkan saja.;0
Aduh... puyeng udah login tp hrs daftar krn tdk terdaftar tp udah daftar gk bs simpan email krn katanya sdh terdaftar d sistem coba utk login . Tp udh login lgi trs aza ganti captha , tp tdk bs login krn blm terdaftar . D daftar jg gtu lgi , udh terdaftar d sistem . Aduh , pusing ...... pusing ....m...Ulasan LengkapAduh... puyeng udah login tp hrs daftar krn tdk terdaftar tp udah daftar gk bs simpan email krn katanya sdh terdaftar d sistem coba utk login . Tp udh login lgi trs aza ganti captha , tp tdk bs login krn blm terdaftar . D daftar jg gtu lgi , udh terdaftar d sistem . Aduh , pusing ...... pusing ....mana saya ada pr d rmh;0
Aplikasi tidak bisa digunakan,, mau login saja tidak bisa. Capcha juga tidak mau muncul. Kenapa Developernya tidak mau follow up permasalahan ini ya., setidaknya membalas ulasan atau kasih solusi untuk permasalahan ini. Admin.nya tidak ada kah..? Setelah iuran naik pun, feedback ke user atau masyara...Ulasan LengkapAplikasi tidak bisa digunakan,, mau login saja tidak bisa. Capcha juga tidak mau muncul. Kenapa Developernya tidak mau follow up permasalahan ini ya., setidaknya membalas ulasan atau kasih solusi untuk permasalahan ini. Admin.nya tidak ada kah..? Setelah iuran naik pun, feedback ke user atau masyarakat sama saja, Mengecewakan. Layanan kesehatan pun mengecewakan.;0
"Woi benerin dong aplikasi nya.. Udah di update tapi setiap login gak bisa terus..selalu aja ""coba beberapa saat lagi"" gw udah nyoba login seminggu nih..!! Bukan beberapa saat lagi. Aplikasi sampah!!";0
Saya kasih bintang 1 dulu krn dari pengaduan perihal pindah faskes dan minta dikirimin kartu bpjs nya tp sampe sekarang kartu nya blm sampai juga, padahal disuruh nunggu 7 hari kerja.. Sya ga bisa login sampai sekarang, gimana ya solusinya ?;0
Beri rating??? Rating anda di mata masyarakat sepertinya turun drastis. Iuran malah diwajibkan, user merasa kesulitan, nominal iuran naik 2x lipat. Mau berobat, susahnya berlipat lipat. Duh... Pemerintah dagelan, dengan unicorn dagelan. Mantap mantap;0
"Tes... Karena disuruh petugas bpjs daftar baru melalui on line, saya sdh download namun ketika mencantumkan NIK dan klik lanjut yg muncul ""tidak ada data keluarga yg di daftarkan, silahkan masukkan NIK lainnya"" saya sudah cek ke dispenduk dan tidak ada masalah KTP saya dan sudah pernah saya gunakan ...Ulasan LengkapTes... Karena disuruh petugas bpjs daftar baru melalui on line, saya sdh download namun ketika mencantumkan NIK dan klik lanjut yg muncul ""tidak ada data keluarga yg di daftarkan, silahkan masukkan NIK lainnya"" saya sudah cek ke dispenduk dan tidak ada masalah KTP saya dan sudah pernah saya gunakan untuk buka rekening tidak ada masalah. Apa masalahnya kira""";0
Ini kenapa ya aplikasi nya, udah masukin email, password, trs login tetep aja ga bisa login, padahal udh punya akunnya. Tapi setiap masuk ke jkn, harus login lagi login lagi, trs pas login juga ga masuk masuk. Tolong diperbaiki deh aplikasinya;0
-Mau login susah masuk --mau konsultasi online, tidak ada yg online --mau daftar klinik secara online, sampai diklinik katanya belum bisa daftar secara online pdhl sy daftar sudah dapat nomor antrian nya;0
Aplikasi ga bermutu blas..tau tau logout sendiri,udah dicoba puluhan kali ga bisa login lagi..sanggat kecewa.;0
Aduh mau daftar yang bayar aja susahnya minta ampun ,gagal terus melulu , apalagi daftar yang gratisss...;0
Minta upgrade, giliran sdh upgrade g bisa log in Mau nya APA???????????;0
Sebenarnya bpjs itu turun gak sihh .. gak ada kepastian nya ... jujur cukup berat untuk saya disaat sperti ini ...;0
Kami mendaftar sebagai peserta baru sjak hari Senin tgl.20-4-2020 sampai sekarang belum ad tanggapan,bagaimana kelanju tanya.;0
Kok sekarang kalo ngecek riwayat pelayanan jadi 1 orang aja, sebelum nya kalo ngecek bisa dipilih mau ngecek riwayat pelayanan anggota keluarga yg mana aja gitu gak cuma 1 orang, kalo biat konsultasi dokter juga keterangan nya selalu tidak ada jadwal dokter.. Tolong diperbaiki lg dong yg penting bua...Ulasan LengkapKok sekarang kalo ngecek riwayat pelayanan jadi 1 orang aja, sebelum nya kalo ngecek bisa dipilih mau ngecek riwayat pelayanan anggota keluarga yg mana aja gitu gak cuma 1 orang, kalo biat konsultasi dokter juga keterangan nya selalu tidak ada jadwal dokter.. Tolong diperbaiki lg dong yg penting buat ngecek riwayat pelayanannya;0
Duh...msak mw msk aj gk bisa2,..dmnta update,udh diupdate jg msh ttp gk bisa..pdhl app nya dulu enak bgt,skrg keseringan mnt update malah jd gk bisa dibuka,q kirain krn mngkn kurangny memori hp,..eh trnyata yg ngalamin bkn cuma aq aj..tlong diperbaiki ,iuran udh naik,semestinya pelayanannya jg naik ...Ulasan LengkapDuh...msak mw msk aj gk bisa2,..dmnta update,udh diupdate jg msh ttp gk bisa..pdhl app nya dulu enak bgt,skrg keseringan mnt update malah jd gk bisa dibuka,q kirain krn mngkn kurangny memori hp,..eh trnyata yg ngalamin bkn cuma aq aj..tlong diperbaiki ,iuran udh naik,semestinya pelayanannya jg naik dan jd tmbah bagus,..klo gk ya bner2 rugi dong kita bayar iuran yg udh naik 100%;0
Ini aplikasi nya bagaimana yah? Mau daftar selalu gak bisa. Kenapa setiap masukkan NIK selalu ditolak? Coba NIK yang lain juga gak bisa. Heran deh. Tolong diperbaiki aplikasi ini. Saya ke kantor cabang BPJS, di tolak. Gak boleh ngomong dan gak mau dijelaskan. Disuruh daftar sendiri via aplikasi. Tib...Ulasan LengkapIni aplikasi nya bagaimana yah? Mau daftar selalu gak bisa. Kenapa setiap masukkan NIK selalu ditolak? Coba NIK yang lain juga gak bisa. Heran deh. Tolong diperbaiki aplikasi ini. Saya ke kantor cabang BPJS, di tolak. Gak boleh ngomong dan gak mau dijelaskan. Disuruh daftar sendiri via aplikasi. Tiba nya daftar via aplikasi, eh malah gak bisa. Heran saya.;0
Ini gimana seh...suruh daftar suruh log in tapi jawabannya selalu sama..no kartu belum terdaftar sedangkan saya minta tolong dicek via dm ig jawabannya kartu sudah aktif sudah bisa digunakan... Saya yg gak bisa gunain apk nya atau memang apk nya error;0
Membosankan untuk aplikasi ini... Sangat buruk, lama sekali untuk login dan yg lain lain... Inti nya untuk membuka lamaaaaaaa sekaliiiiiiiiii... Kalah dibanding aplikasi yg lain..... Buruk buruk buruk buruk ga becus bikin aplikasi... Dari versi jadul hingga sekarang masih sama... Memalukan...;0
Kok tiba² tidak bisa dibuka ya aplikasinya, saya sudah membayar iuran lunas 2 bulan per tanggal 1 april dan keterlambatan bulan maret tapi kartu bpjs masih terbaca nonaktif tidak bisa digunakan di klinik (faskes 1) padahal saya sedang panas dingin sudah 4 hari masih belum sembuh.;0
"Kenapa ya, boro"" bisa login udah di download udah di instal tp baru buka aplikasinya aja langsung keluar"" terus";0
Kenapa setiap daftar selalu nggak bisa? isi nya tidak ada data keluarga yang belum di daftarkan,silahkan masukkan nik lainnya. sudah telfon Care centre 1500 400 ,disuruh nya saya daftar,tapi tetap tidak bisa untuk mendaftar,. mohon solusi secepatnya ,terima kasih;0
Ngapain bikin app untuk daftar online bpjs kalo ujung2nya ngga bisa, masukin nik semua keluarga pas dicari coba beberapa saat lagi, udah coba berkali2 tetap sama. Bukannya mempermudah ini malam mempersulit.;0
Ini bagaimana ya aplikasi gk bisa digunakan sangat buruk, disaat2 yg sangat genting dan dibutuhkan seperti ini malah aplikasi gk bs dibuka serentak;0
Biasanya begitu klik langsung ke aplikasi ini ko masukin e-mail sama pasword lgi trus loding lgi gx bisa masuk,knpa y lagi gangguan atau gimana....;0
Tolong sistem diperbaiki. saya sudah bayar lunas tagihannya tapi kenapa kartu non aktif karena premi???;0
Kebanyakan memperharui, mau login malah gabisa Padahal dulu sudah daftar, sudah punya akun tinggal masukin chapta Payah. Mohon diperbaiki lagi;0
Aplikasi gak jelas katanya bisa pindah faskes lewat online nyatanya nunggu kode verifikasi aja gak ada respon hadeh nyesel di download udah di update aja lagi minta nya.;0
.tolong perubahan paskes nyaa di percepat dong tanggal berlaku nyaa jangan 3 bulan paling cepet.! Pas nungak ajah paling cepet di tagih nyaa ini pas mau mindahin paskes lama banget 😡;0
Setiap minta update selalu disuruh daftar lagi. Saya kan ga ingat no bpjs yg sepanjang itu. Bisa kl pje email aja.;0
Habis update.fitur ketersediaan kamar malah tidak bisa...tidak usah terlalu memaksakan ingin update semua fitur..lebih baik fitur sedikit tapi benar2 matang..daripada memaksakan ingin update banyak fitur namun nihil hasilnya.;0
Aplikasinya busuk ya servernya berat bgt di loadnya,,,mikir dong, bpjs uda naik 2x lipat masak aplikasinya masik kayak gini,beli lah domain yg bagus biar akses servernya gak lemmot kayak gini, duit kan sudah banyak hasil dari rakyat, masak beli domain yg bagusan dikit gak mampu, kecewa;0
Saya ngga bisa login, username atau password salah katanya, coba klik lupa password email tidak terverifikasi, coba daftar baru nomer bpjs nya sudah terdaftar di sistem katanya, terus harus gimana ini, mohon bantuanya;0
"Sy bnr2 bingung dengan aplikasi ini,,, giliran minta update,,, pas udah login muncul notifikasi ""transaksi belum bisa di proses tunggu beberapa saat lagi"",,, mksd'y apa coba,,, ruz'y d update tuh lebih gampang akses'y,,,toh no jkn ma password'y udah bnr,,, lha ne malah muncul notifikasi bgtu,,, tlg ...Ulasan LengkapSy bnr2 bingung dengan aplikasi ini,,, giliran minta update,,, pas udah login muncul notifikasi ""transaksi belum bisa di proses tunggu beberapa saat lagi"",,, mksd'y apa coba,,, ruz'y d update tuh lebih gampang akses'y,,,toh no jkn ma password'y udah bnr,,, lha ne malah muncul notifikasi bgtu,,, tlg pihak terkait mohon d perhatikan ini,,, & segera lakukan perbaikan sebagai mana mesti'y agar lebih mudah lg mengakses aplikasi jkn,,, terima kasih";0
Ini gimana sih sudah update bukan tambah bagus kok tambah jelek. Ngak bisa login capchat error. Malu lah kinerja app nya begini. Kalau urusan naik nomor 1. Peras terus uang rakyat. Ngak berkah bos kalau kayak gini ngak dibawak mati;0
Saya peserta baru bpjs. Dan customer service mempersilahkan saya utk download aplikasi ini sbg informasi buat kartu kepesertaan bpjs saya. Saya sudah download. Tp knp ga bisa register ? Selalu mint coba bbrapa saat lagi. Saya jg butuh informasi. Tolong bantu saya;0
Buat kuli berpenghasilan kecil seperti saya iuran bpjs yg sekarang terasa semakin mencekik, mampu gak mampu harus dimampu-mampuin, sering kali buat bayar iuran ambil dari jatah makan anak istri, atau dari jatah bayar listrik,dll atau pinjam uang. Dan sekarang aplikasinya setelah di update gak bisa l...Ulasan LengkapBuat kuli berpenghasilan kecil seperti saya iuran bpjs yg sekarang terasa semakin mencekik, mampu gak mampu harus dimampu-mampuin, sering kali buat bayar iuran ambil dari jatah makan anak istri, atau dari jatah bayar listrik,dll atau pinjam uang. Dan sekarang aplikasinya setelah di update gak bisa login, udah dicoba berkali-kali tetap gak bisa, mantap bpjs !!!;0
1 akun 1 keluarga. prtanyaan sy : dlm riwayat, bagaimana cara lihat riwayat anggota keluarga yg lain sedangkan yg bisa dilihat dalam riwayat hanya pemilik akun utama saja.? dan dalam keluhan,utk pilihan keluhan tertulis,CS BPJS lama sekali balasannya.. sebenarnya akan dbalas atau tidak, jgn2 dibaca ...Ulasan Lengkap1 akun 1 keluarga. prtanyaan sy : dlm riwayat, bagaimana cara lihat riwayat anggota keluarga yg lain sedangkan yg bisa dilihat dalam riwayat hanya pemilik akun utama saja.? dan dalam keluhan,utk pilihan keluhan tertulis,CS BPJS lama sekali balasannya.. sebenarnya akan dbalas atau tidak, jgn2 dibaca pun tidak. untuk pembayaran denda juga informasi kurang sekali, sy ada denda tapi bingung mau byr kemana. informasi hanya ada pmbayaran premi saja. tolong dtingkatkan lg layanan BPJS dan apknya. thx;0
saya mau pindah klinik yg lama ke klinik yg lebih deket. tp mau daftar ke mobile jkn aja susah bgt. apa si maksudnya. sinyal penuh . buat main game aja lancar. masa buat daftar login aja gx bisa. keteranganya selalu belum dapat di proses silahkan coba lagi nanti. hadehhhhhh;0
Kenapa susah dan ribet sih syarat² bikin JKN KIS yg gratis saya nanya dikelurahan tempat tinggal saya massa harus minta surat keterangan tidak mampu dulu ngurus ke RT,RW&kelurahan lalu harus menyertakan poto tampak rumah dari luar jalan,poto dapur&poto kamar mandi segala nanti poto² tersebut dikirim...Ulasan LengkapKenapa susah dan ribet sih syarat² bikin JKN KIS yg gratis saya nanya dikelurahan tempat tinggal saya massa harus minta surat keterangan tidak mampu dulu ngurus ke RT,RW&kelurahan lalu harus menyertakan poto tampak rumah dari luar jalan,poto dapur&poto kamar mandi segala nanti poto² tersebut dikirimkan ke orang kelurahan jelas² keluarga saya kurang mampu ortu saya udah pensiun&saya belum bekerja lagi karena untuk keterima kerja susah harusnya kan dipermudah dong bukan dipersulit seperti ini?!?!;0
Server teramat sangat buruk, tiap buka aplikasi selalu kesalahan server atau sibuk padahal aplikasi yg lain lancar semua, internet lancar, sinyal full. Tolong perbaiki servernya karena sangat mengganggu terlebih disaat wabah corona seperti ini, untuk pendaftaran online jadi sulit karena selalu gagal...Ulasan LengkapServer teramat sangat buruk, tiap buka aplikasi selalu kesalahan server atau sibuk padahal aplikasi yg lain lancar semua, internet lancar, sinyal full. Tolong perbaiki servernya karena sangat mengganggu terlebih disaat wabah corona seperti ini, untuk pendaftaran online jadi sulit karena selalu gagal buka aplikasi karene lagi² masalah server. Moho perhatiannya dengan amat sanagt;0
Entah kenapa ya, aplikasi ini setiap kali mengupdate sllu aja merepotkan pengguna, mulai dr masukkan alamat email dan passwordnya trs berulang2. Apakah bpjs kesehatan tdk bisa mengupdate otomatis aplikasi ini tanpa hrs menonaktifkan nama pengguna. Tidak semua org sllu mengingat email, nomor kartu da...Ulasan LengkapEntah kenapa ya, aplikasi ini setiap kali mengupdate sllu aja merepotkan pengguna, mulai dr masukkan alamat email dan passwordnya trs berulang2. Apakah bpjs kesehatan tdk bisa mengupdate otomatis aplikasi ini tanpa hrs menonaktifkan nama pengguna. Tidak semua org sllu mengingat email, nomor kartu dan passwordnya. Aplikasi ini rumit dan sgt merepotkan penggunanya. Mohon diperbaharui tanpa hrs menghilangkan nama penggunanya;0
"Parah, di telp pulsa nya deres bgt, jawaban nya ga memuaskan, keputus pula ga di sambung ulang sama admin nya, aplikasi ga bisa dibuka, situs web tdk membantu, kantor nya ga bisa ngelayanin hal ga penting, gapenting gmana kalo JKN ga aktif tiba"" ada masalah kesehatan kan jadi penting masa mau tunggu...Ulasan LengkapParah, di telp pulsa nya deres bgt, jawaban nya ga memuaskan, keputus pula ga di sambung ulang sama admin nya, aplikasi ga bisa dibuka, situs web tdk membantu, kantor nya ga bisa ngelayanin hal ga penting, gapenting gmana kalo JKN ga aktif tiba"" ada masalah kesehatan kan jadi penting masa mau tunggu sakit dlu baru penting, tolong dong JKN SAYA TIDAK AKTIF KENAPA? Padahal tetap mbayar, disaat sulit seperti ini tolong tingkatkan kualitas lah, kita kan juga panik kalo tdk aktif seperti ini...";0
Setelah update aplikasi, utk login harus bbrp kali alias sering gagal bahkan tidak bisa masuk. Apa sebab ya?;0
Woe, iurannya kok ga kembali kaya lama yah,.uda d batalin MK kok ga patuh sih,.ini negara mau d bawa ke mana kalau pada kebal hukum;0
Setelah di update malah slow respons buka semua menu... #balikin..oh..balikin... aplikasinya kayak dulu lagi...😁;0
Hampir tiap bln minta di upgrade,setelah di uprage eh malah gak bsa login. Hrsx otomatis dunk biar gak repot2 urus tiap upragde.;0
Solusinya gimana nih,kok aku masuk gagal terus,katanya tanggal lahir salah padahal sama di kartu yang udah jadi;0
Apk payah..login & aktifasi ga bisa..bolak balik habisin kuota..bikin puyeng..langsung di delete aja dah..beres . .;0
harus ngadu kemana lagi... ke kantor bpjs tutup, telp call center cuma suruh dengerin nada tunggu sampe pulsa habis, suruh pake mobile jkn gak bisa... solusinya apa utk merubah data pembayaran perusahaan ke mandiri...;0
Aplikasi kontol. Kalian para pns digaji dari pajak kami anjing Kerja yg bener pantek Knapa we marah? Kau pikir sendiri la pake otak;0
Kirain gue aja yg bermasalah, mau reset pasword , kok di katain nomor bpjs saya tidak terdaftar, halo ..... konyol,;0
App Susah di Akses, Mau register selalu gak bisa. Dengan catatan : Nomor peserta anda tidak sesuai dgn tanggal lahir, lah yg nentuin nomor peserta BPJS siapa? Kan Org BPJS sendiri. W mau register + Login dibikin ribet. Mau berobat dpersulit, Bayar mah gak boleh telat, telat kena denda. Beginilah Car...Ulasan LengkapApp Susah di Akses, Mau register selalu gak bisa. Dengan catatan : Nomor peserta anda tidak sesuai dgn tanggal lahir, lah yg nentuin nomor peserta BPJS siapa? Kan Org BPJS sendiri. W mau register + Login dibikin ribet. Mau berobat dpersulit, Bayar mah gak boleh telat, telat kena denda. Beginilah Carut Marut Administrasi di +62.;0
